Date,Solar Radiation (W/m²),Temperature (°C),Wind Speed (m/s),Humidity (% RH),Surface Temperature (°C)
2013-04-23,22.8,29.25,3.02,42.07,32.58
2013-04-24,21.57,30.71,2.83,41.81,33.82
2013-04-25,19.58,31.95,1.59,36.1,35.01
2013-04-26,25.89,31.77,3.31,32.98,34.68
2013-04-27,21.94,31.66,2.93,31.15,34.55
2013-04-28,21.29,30.8,3.69,35.21,33.63
2013-04-29,25.84,30.88,3.19,31.06,33.98
2013-04-30,25.73,31.21,3.33,17.07,33.35
2013-05-01,27.93,29.43,4.48,11.8,30.96
2013-05-02,28.3,30.35,2.83,10.99,32.09
2013-05-03,28.25,32.18,4.62,10.05,33.32
2013-05-04,28.68,33.89,5.17,15.21,35.7
2013-05-05,27.48,33.27,4.38,16.6,35.55
2013-05-06,27.54,33.16,3.59,13.91,35.49
2013-05-07,26.01,34.52,3.72,16.17,36.8
2013-05-08,25.57,33.81,5.07,19.94,36.23
2013-05-09,26.08,33.53,3.85,24.12,36.76
2013-05-10,26.1,33.76,5.3,26.08,36.42
2013-05-11,23.77,32.37,3.16,30.86,34.36
2013-05-12,21.29,33.47,2.2,25.15,36.76
2013-05-13,26.34,33.55,2.68,26.37,37.19
2013-05-14,25.9,35.22,3.53,22.46,37.45
2013-05-15,26.59,35.63,3.75,21.2,37.92
2013-05-16,27.94,35.57,4.42,17.43,37.44
2013-05-17,26.5,36.72,5.18,18.55,38.22
2013-05-18,28.46,37.3,6.2,16.56,39.09
2013-05-19,27.36,36.07,6.69,14.51,37.75
2013-05-20,28.23,36.7,5.98,19.38,38.86
2013-05-21,27.82,36.64,5.43,17.09,38.92
2013-05-22,28.42,36.58,6.07,18.14,38.97
2013-05-23,28.07,36.75,5.51,24.56,39.3
2013-05-24,27.71,37.3,7.28,24.41,39.54
2013-05-25,26.59,36.09,8.62,33.22,38.34
2013-05-26,24.35,35.47,7.21,35.91,37.86
2013-05-27,27.66,35.38,6.45,24.78,37.28
2013-05-28,27.94,35.13,4.53,24.76,38.42
2013-05-29,28.47,35.51,3.84,25.74,39.0
2013-05-30,27.6,36.66,2.22,20.27,40.28
2013-05-31,28.42,37.09,5.52,22.58,39.44
2013-06-01,27.04,37.45,6.15,25.67,40.07
2013-06-02,28.24,37.81,5.49,23.59,40.84
2013-06-03,27.43,38.35,4.56,22.87,41.55
2013-06-04,25.93,38.21,3.83,22.1,41.61
2013-06-05,27.22,38.64,7.49,30.71,41.24
2013-06-06,26.73,38.91,7.62,28.78,41.34
2013-06-07,27.34,38.53,4.69,30.06,42.38
2013-06-08,27.77,38.1,6.09,33.66,41.45
2013-06-09,27.16,38.09,6.88,32.39,41.06
2013-06-10,24.86,37.59,6.71,36.89,40.92
2013-06-11,21.84,34.0,7.74,48.45,36.61
2013-06-12,15.14,32.88,3.52,54.35,35.56
2013-06-13,24.72,33.53,3.18,53.55,36.0
2013-06-14,22.25,35.34,3.01,44.55,39.16
2013-06-15,19.41,34.38,2.33,46.62,37.43
2013-06-16,24.57,34.14,4.04,49.1,36.93
2013-06-17,22.51,33.69,2.49,47.62,37.28
2013-06-18,20.29,33.73,1.9,47.99,35.98
2013-06-19,25.26,33.75,3.37,45.42,36.8
2013-06-20,26.29,36.08,6.03,36.12,38.7
2013-06-21,26.75,36.09,7.83,35.23,38.33
2013-06-22,26.75,35.99,7.44,38.3,38.55
2013-06-23,28.08,36.33,6.78,36.38,39.02
2013-06-24,28.02,36.53,6.41,37.11,39.41
2013-06-25,26.79,37.16,6.15,38.75,40.51
2013-06-26,26.79,37.6,7.65,37.24,40.52
2013-06-27,23.68,36.03,9.3,42.39,38.8
2013-06-28,23.8,36.47,8.36,42.82,39.33
2013-06-29,22.83,36.3,7.91,42.37,39.2
2013-06-30,23.25,36.0,6.01,43.65,39.5
2013-07-01,22.88,36.55,4.75,40.72,39.33
2013-07-02,25.36,37.34,3.74,36.39,41.15
2013-07-03,23.7,37.91,2.31,32.42,42.47
2013-07-04,25.22,37.78,2.84,32.57,41.88
2013-07-05,23.75,37.57,2.82,37.48,42.56
2013-07-06,24.62,36.9,5.18,41.55,40.79
2013-07-07,25.52,35.41,5.61,48.18,37.43
2013-07-08,25.42,35.6,6.89,45.25,37.87
2013-07-09,25.04,35.88,6.84,43.5,39.0
2013-07-10,25.13,35.59,5.56,42.36,39.18
2013-07-11,24.15,36.34,3.6,38.76,40.92
2013-07-12,18.22,37.46,3.01,34.79,41.79
2013-07-13,22.98,36.57,3.19,38.81,39.69
2013-07-14,26.57,36.38,3.75,41.07,40.88
2013-07-15,25.95,36.17,6.81,43.24,39.3
2013-07-16,25.34,36.17,5.23,41.84,39.42
2013-07-17,24.4,37.33,5.07,38.08,40.77
2013-07-18,24.99,36.76,7.15,40.42,39.51
2013-07-19,23.8,35.35,8.31,44.77,37.47
2013-07-20,22.46,35.68,6.74,43.75,38.43
2013-07-21,22.76,35.39,3.5,44.13,39.02
2013-07-22,25.14,36.42,4.54,41.82,39.82
2013-07-23,24.13,36.91,3.36,40.71,40.89
2013-07-24,25.35,37.46,3.36,39.6,42.34
2013-07-25,21.84,33.94,4.17,59.93,35.14
2013-07-26,21.06,31.85,3.35,69.39,32.97
2013-07-27,10.79,32.32,2.57,62.61,33.92
2013-07-28,21.33,32.59,3.89,60.33,34.65
2013-07-29,20.01,31.52,5.88,61.6,33.63
2013-07-30,25.97,33.28,5.9,56.27,35.99
2013-07-31,25.71,34.23,5.44,50.15,36.72
2013-08-01,20.83,34.08,4.4,50.64,36.58
2013-08-02,23.29,32.17,4.55,61.62,34.2
2013-08-03,23.93,33.43,4.83,54.25,36.45
2013-08-04,19.24,33.29,2.51,53.31,36.83
2013-08-05,22.81,33.02,4.53,53.93,35.78
2013-08-06,24.95,33.54,4.79,47.48,35.87
2013-08-07,23.97,33.32,4.8,49.45,35.84
2013-08-08,24.86,33.85,5.9,49.34,36.49
2013-08-09,24.67,34.0,7.04,49.43,36.77
2013-08-10,21.54,33.63,4.28,50.63,36.94
2013-08-11,14.48,33.56,2.99,51.44,36.54
2013-08-12,18.69,33.28,3.26,53.94,35.85
2013-08-13,19.08,32.83,1.91,59.62,35.09
2013-08-14,10.55,31.58,1.65,65.73,33.38
2013-08-15,9.57,29.67,0.81,71.96,30.22
2013-08-16,21.57,29.82,2.8,70.31,30.93
2013-08-17,23.53,31.7,3.93,56.8,33.08
2013-08-18,23.41,32.61,5.1,52.25,34.4
2013-08-19,23.94,32.77,4.7,49.5,35.12
2013-08-20,24.54,32.76,3.98,47.05,35.28
2013-08-21,24.75,33.45,4.5,46.12,35.68
2013-08-22,25.04,32.88,4.6,51.39,35.54
2013-08-23,24.8,34.14,2.12,43.88,37.24
2013-08-24,23.47,35.32,1.43,40.48,38.9
2013-08-25,23.92,34.67,3.08,45.9,37.86
2013-08-26,24.4,34.29,5.85,47.21,36.51
2013-08-27,25.13,32.57,7.12,50.15,34.51
2013-08-28,24.92,32.1,5.62,49.19,34.28
2013-08-29,25.28,32.14,4.95,50.12,34.39
2013-08-30,24.65,32.25,5.29,49.55,34.47
2013-08-31,24.64,32.49,5.61,49.47,34.47
2013-09-01,24.14,31.9,5.58,48.23,33.9
2013-09-02,24.05,32.01,6.05,47.73,33.92
2013-09-03,24.19,31.95,5.71,46.03,34.03
2013-09-04,24.23,31.57,5.97,47.13,33.53
2013-09-05,24.47,31.34,6.82,45.34,32.95
2013-09-06,24.48,30.96,5.64,45.6,32.9
2013-09-07,24.26,31.36,5.29,47.98,33.48
2013-09-08,23.95,31.58,5.2,47.65,33.85
2013-09-09,24.01,31.91,4.04,44.95,34.33
2013-09-10,24.07,32.32,4.58,41.38,34.29
2013-09-11,23.78,32.56,3.98,38.87,34.56
2013-09-12,23.59,33.65,2.93,36.11,35.81
2013-09-13,21.59,34.69,1.44,33.45,37.15
2013-09-14,22.78,34.55,2.32,34.78,36.69
2013-09-15,23.43,35.0,3.59,33.19,36.76
2013-09-16,23.32,33.96,2.22,34.48,36.55
2013-09-17,22.71,33.75,1.97,33.61,35.95
2013-09-18,22.56,33.72,2.23,31.13,35.53
2013-09-19,23.07,33.38,2.0,27.87,35.03
2013-09-20,23.17,33.49,2.74,25.61,35.07
2013-09-21,23.19,31.99,4.49,44.47,34.07
2013-09-22,20.93,32.05,4.16,56.42,34.22
2013-09-23,17.35,32.63,2.85,51.99,35.38
2013-09-24,20.09,33.12,3.88,49.75,35.16
2013-09-25,20.98,32.92,4.39,49.71,35.06
2013-09-26,17.82,30.72,6.01,59.6,33.0
2013-09-27,20.62,30.77,4.91,60.3,33.09
2013-09-28,19.86,28.19,4.04,69.42,29.47
2013-09-29,21.32,29.65,2.59,59.89,31.04
2013-09-30,16.94,29.71,3.26,59.2,31.68
2013-10-01,19.01,30.87,2.77,53.54,32.91
2013-10-02,19.98,31.2,3.66,51.73,33.32
2013-10-03,20.7,31.33,3.91,51.62,33.3
2013-10-04,20.5,30.88,3.24,49.65,33.25
2013-10-05,20.58,31.16,2.14,43.83,33.44
2013-10-06,20.86,31.88,2.19,40.03,33.79
2013-10-07,19.35,32.53,1.61,39.23,34.65
2013-10-08,18.17,33.18,1.77,38.6,35.19
2013-10-09,17.67,31.25,3.13,51.91,33.18
2013-10-10,19.95,31.99,1.9,45.98,34.51
2013-10-11,18.97,31.94,1.77,43.49,34.33
2013-10-12,16.89,30.16,3.24,49.77,32.24
2013-10-13,18.88,29.48,2.85,45.36,31.38
2013-10-14,19.34,30.2,1.91,42.57,31.59
2013-10-15,19.82,30.4,3.05,34.56,31.41
2013-10-16,19.33,29.97,4.25,39.87,31.1
2013-10-17,18.86,30.01,4.42,37.87,31.14
2013-10-18,19.0,29.43,3.39,32.17,30.39
2013-10-19,19.36,29.21,2.35,20.36,28.88
2013-10-20,19.5,28.69,2.51,24.16,29.24
2013-10-21,19.93,29.23,1.43,19.78,28.99
2013-10-22,20.18,28.52,2.21,23.82,28.44
2013-10-23,19.56,28.54,1.54,28.92,29.23
2013-10-24,19.18,28.18,1.86,23.68,28.49
2013-10-25,17.61,26.57,1.74,25.95,27.02
2013-10-26,17.44,27.33,1.8,24.14,27.14
2013-10-27,18.08,26.59,2.73,20.98,25.89
2013-10-28,18.92,26.9,2.14,15.53,25.06
2013-10-29,18.05,25.38,4.12,34.58,25.97
2013-10-30,17.86,25.92,2.94,39.3,26.77
2013-10-31,16.33,25.77,3.13,39.22,26.99
2013-11-01,15.94,24.03,2.97,27.04,24.99
2013-11-02,16.58,23.2,3.09,25.95,23.64
2013-11-03,16.24,23.13,2.45,25.67,23.81
2013-11-04,15.73,23.35,2.85,27.53,24.03
2013-11-05,14.94,24.36,3.04,30.83,24.79
2013-11-06,8.81,24.47,3.41,35.47,25.36
2013-11-07,12.19,21.1,4.08,53.71,22.3
2013-11-08,14.16,20.37,3.6,49.05,21.3
2013-11-09,14.86,19.85,2.8,44.42,21.15
2013-11-10,16.2,19.87,2.58,37.61,20.42
2013-11-11,16.32,20.84,1.54,29.5,20.1
2013-11-12,16.94,21.5,1.86,25.02,20.94
2013-11-13,17.2,20.16,2.94,28.87,20.85
2013-11-14,16.72,19.96,2.8,24.38,20.34
2013-11-15,15.47,20.0,2.61,25.66,20.42
2013-11-16,14.99,20.84,2.35,25.93,21.14
2013-11-17,15.5,20.71,2.49,28.78,21.04
2013-11-18,15.96,21.65,2.3,28.14,21.37
2013-11-19,16.2,22.66,2.76,25.06,20.86
2013-11-20,16.22,23.09,2.87,21.95,21.46
2013-11-21,15.97,23.69,2.22,19.73,21.81
2013-11-22,15.81,22.7,1.93,22.97,21.69
2013-11-23,15.14,22.34,2.74,32.12,21.52
2013-11-24,15.19,22.72,2.17,28.39,22.5
2013-11-25,15.5,22.39,2.44,30.44,21.99
2013-11-26,15.74,22.89,1.93,27.41,21.93
2013-11-27,15.24,23.73,1.46,24.48,21.8
2013-11-28,15.5,22.34,2.37,26.73,21.96
2013-11-29,15.43,21.72,2.19,31.99,21.79
2013-11-30,15.47,22.64,1.91,27.47,20.84
2013-12-01,15.71,21.91,2.93,24.86,20.22
2013-12-02,15.4,21.42,2.58,22.95,20.45
2013-12-03,14.96,20.25,2.32,22.57,18.96
2013-12-04,14.33,18.99,2.44,28.57,18.84
2013-12-05,14.83,19.98,1.37,25.99,18.6
2013-12-06,14.64,20.9,1.7,21.34,18.12
2013-12-07,14.45,20.64,2.45,20.33,18.82
2013-12-08,14.66,20.04,2.41,22.53,18.63
2013-12-09,14.35,18.55,2.28,28.93,18.61
2013-12-10,14.73,18.92,2.7,32.88,18.95
2013-12-11,14.46,19.36,2.68,33.63,19.87
2013-12-12,13.92,18.85,2.05,37.47,18.8
2013-12-13,14.06,18.7,3.44,41.13,18.14
2013-12-14,14.95,19.43,4.08,34.66,18.77
2013-12-15,15.04,20.2,2.69,36.97,19.45
2013-12-16,14.85,20.51,1.31,37.28,19.39
2013-12-17,13.44,21.0,1.01,30.34,19.43
2013-12-18,13.02,19.16,2.37,32.2,18.3
2013-12-19,11.71,15.19,3.44,33.66,15.02
2013-12-20,11.21,13.93,2.92,24.68,13.95
2013-12-21,10.27,13.16,2.99,30.12,13.41
2013-12-22,4.97,12.77,3.15,31.75,12.9
2013-12-23,11.18,12.02,3.09,37.75,12.16
2013-12-24,14.26,13.16,2.84,29.7,12.51
2013-12-25,14.84,14.04,2.36,23.73,12.77
2013-12-26,14.85,13.39,2.66,24.19,12.78
2013-12-27,15.44,13.02,2.95,19.12,12.04
2013-12-28,15.47,13.16,2.03,16.54,11.17
2013-12-29,15.17,11.96,2.61,16.72,11.1
2013-12-30,14.62,10.86,3.27,18.6,10.61
2013-12-31,14.24,9.08,3.82,14.8,9.22
2014-01-01,15.52,8.41,4.26,23.0,8.36
2014-01-02,15.04,9.82,3.07,29.07,9.15
2014-01-03,15.38,12.23,2.05,17.76,10.44
2014-01-04,14.88,14.05,2.09,13.49,12.28
2014-01-05,14.88,13.78,2.16,12.68,11.76
2014-01-06,15.65,13.61,2.41,15.83,11.86
2014-01-07,14.55,13.51,3.51,18.52,13.4
2014-01-08,11.03,14.04,5.08,29.19,14.52
2014-01-09,14.66,12.01,4.0,46.43,12.74
2014-01-10,13.02,11.75,3.76,43.39,12.31
2014-01-11,15.19,11.88,3.07,41.1,11.88
2014-01-12,14.9,13.22,1.98,30.2,13.07
2014-01-13,12.35,14.41,2.63,26.33,14.28
2014-01-14,14.02,13.92,3.38,34.01,14.12
2014-01-15,15.04,14.3,2.99,36.95,13.89
2014-01-16,15.7,14.08,2.78,39.19,14.02
2014-01-17,12.13,13.82,3.51,41.04,14.46
2014-01-18,11.28,13.54,2.65,47.7,14.16
2014-01-19,11.69,14.0,4.32,54.39,14.44
2014-01-20,12.89,14.24,2.79,53.62,14.57
2014-01-21,12.67,15.88,3.49,50.12,16.3
2014-01-22,12.72,15.12,2.94,45.35,15.51
2014-01-23,13.29,15.42,3.0,41.89,14.99
2014-01-24,11.64,13.57,2.53,56.93,14.32
2014-01-25,15.0,15.63,2.13,41.93,15.46
2014-01-26,16.82,17.7,1.83,27.87,17.18
2014-01-27,17.12,17.89,2.56,26.41,17.35
2014-01-28,15.6,17.76,2.28,27.39,17.95
2014-01-29,16.78,18.75,2.34,27.05,18.64
2014-01-30,17.51,19.16,2.62,24.66,19.0
2014-01-31,17.07,18.12,3.29,28.87,18.68
2014-02-01,15.14,18.56,3.81,31.31,18.82
2014-02-02,12.22,19.06,2.42,34.37,19.8
2014-02-03,15.45,18.66,3.32,32.54,18.38
2014-02-04,16.03,18.3,2.34,39.3,19.43
2014-02-05,15.42,18.72,3.06,42.27,19.91
2014-02-06,14.91,19.9,5.25,46.08,20.38
2014-02-07,12.3,17.48,4.06,48.95,19.79
2014-02-08,19.32,14.8,3.84,23.66,16.46
2014-02-09,19.8,13.81,2.5,18.42,14.61
2014-02-10,16.28,14.73,3.19,14.96,14.94
2014-02-11,19.58,15.28,2.79,14.34,15.44
2014-02-12,19.48,14.77,4.32,19.72,15.67
2014-02-13,16.19,16.04,5.13,23.92,16.84
2014-02-14,18.18,17.0,3.66,25.75,17.92
2014-02-15,17.88,16.48,3.02,21.84,17.38
2014-02-16,19.22,16.87,2.67,23.14,17.62
2014-02-17,20.16,17.81,1.84,22.38,18.14
2014-02-18,20.59,18.82,2.62,15.41,17.96
2014-02-19,19.82,19.6,2.8,14.56,18.76
2014-02-20,20.03,20.08,1.49,14.32,19.81
2014-02-21,18.6,19.49,3.15,22.2,19.79
2014-02-22,19.23,16.82,3.87,41.0,18.38
2014-02-23,20.47,16.44,3.76,29.22,17.68
2014-02-24,19.15,17.44,3.13,23.9,18.44
2014-02-25,20.31,18.22,3.62,24.33,19.2
2014-02-26,19.78,19.48,4.13,23.27,20.57
2014-02-27,14.27,19.93,4.55,24.37,21.11
2014-02-28,19.46,19.11,4.18,37.99,20.84
2014-03-01,20.95,19.34,1.28,31.62,21.55
2014-03-02,20.76,19.71,3.04,26.69,21.32
2014-03-03,9.09,19.75,3.96,34.94,20.44
2014-03-04,18.78,20.57,2.53,32.88,22.92
2014-03-05,20.36,20.76,3.52,35.15,23.04
2014-03-06,21.17,21.33,2.83,35.47,23.7
2014-03-07,20.68,22.57,2.64,28.95,25.0
2014-03-08,22.15,23.58,2.93,25.8,25.74
2014-03-09,20.32,24.85,2.31,25.35,25.9
2014-03-10,19.61,25.21,4.01,25.58,26.46
2014-03-11,22.94,19.87,4.23,22.81,22.05
2014-03-12,22.45,19.57,4.54,18.51,20.5
2014-03-13,22.82,20.82,3.29,20.38,22.51
2014-03-14,22.88,23.84,1.45,17.69,24.74
2014-03-15,21.37,25.28,2.58,18.59,26.42
2014-03-16,22.71,26.88,3.65,16.75,28.18
2014-03-17,18.69,26.87,5.59,23.09,28.1
2014-03-18,25.3,24.15,3.13,18.6,25.83
2014-03-19,24.35,24.79,2.79,14.07,26.13
2014-03-20,24.04,26.15,3.13,12.25,26.3
2014-03-21,22.77,25.58,3.44,19.11,27.32
2014-03-22,23.13,26.45,2.98,17.62,28.57
2014-03-23,19.32,27.99,4.05,24.51,29.87
2014-03-24,23.03,25.78,4.77,41.53,28.27
2014-03-25,22.86,24.85,3.15,34.5,27.79
2014-03-26,18.94,25.45,3.71,26.77,27.57
2014-03-27,19.77,26.29,2.33,25.97,28.65
2014-03-28,19.83,27.75,3.07,25.71,30.34
2014-03-29,22.56,27.19,4.27,28.94,29.74
2014-03-30,21.83,26.68,3.55,27.09,29.51
2014-03-31,24.94,28.17,1.78,22.03,30.72
2014-04-01,24.16,29.79,3.23,19.34,31.27
2014-04-02,24.03,28.46,3.76,23.16,30.34
2014-04-03,24.6,28.84,2.37,18.0,30.57
2014-04-04,23.99,29.92,3.22,20.17,32.74
2014-04-05,24.3,30.82,3.8,20.76,32.55
2014-04-06,23.01,31.79,3.49,21.16,33.51
2014-04-07,26.61,27.36,5.08,30.96,29.69
2014-04-08,28.11,27.64,1.8,15.83,29.5
2014-04-09,28.05,27.9,1.93,8.98,29.21
2014-04-10,27.26,30.03,1.12,8.89,30.9
2014-04-11,26.69,30.74,2.49,9.57,31.13
2014-04-12,25.09,31.18,3.51,11.91,31.34
2014-04-13,23.86,31.49,4.23,22.31,33.97
2014-04-14,25.07,30.3,3.81,19.84,32.86
2014-04-15,25.11,31.52,2.84,16.9,34.29
2014-04-16,21.25,32.63,3.25,17.85,34.61
2014-04-17,23.81,32.73,2.37,17.58,35.13
2014-04-18,20.17,26.19,3.63,44.25,27.61
2014-04-19,25.6,26.71,2.72,43.29,29.79
2014-04-20,26.24,28.94,3.09,31.39,32.24
2014-04-21,23.39,28.59,2.39,31.92,29.93
2014-04-22,22.64,27.35,3.32,41.68,29.35
2014-04-23,27.1,29.14,1.78,36.89,31.91
2014-04-24,25.88,32.72,3.13,22.89,34.41
2014-04-25,26.24,32.93,2.81,22.21,36.06
2014-04-26,26.07,33.14,2.84,21.0,36.06
2014-04-27,28.17,34.65,2.34,15.75,36.5
2014-04-28,28.49,35.63,2.31,12.01,36.92
2014-04-29,28.05,35.86,2.97,13.44,37.43
2014-04-30,23.46,35.68,4.12,16.05,38.24
2014-05-01,26.81,34.76,4.49,21.85,37.39
2014-05-02,25.69,35.73,2.7,19.06,39.0
2014-05-03,21.53,35.03,3.55,27.31,38.41
2014-05-04,22.69,33.12,2.77,29.37,35.57
2014-05-05,25.88,34.01,2.45,26.16,36.77
2014-05-06,23.61,34.65,2.16,21.69,38.07
2014-05-07,25.75,35.08,1.42,19.97,38.9
2014-05-08,23.69,34.03,4.04,16.83,35.88
2014-05-09,25.18,34.51,2.31,15.02,36.92
2014-05-10,25.03,34.46,2.85,18.98,37.19
2014-05-11,22.94,33.66,2.49,27.74,37.28
2014-05-12,25.31,32.15,5.97,34.99,34.12
2014-05-13,20.71,31.51,5.61,46.55,33.3
2014-05-14,22.9,29.6,3.06,57.85,31.34
2014-05-15,25.08,29.89,2.54,53.79,31.2
2014-05-16,25.3,29.84,2.53,48.25,30.5
2014-05-17,25.92,29.66,3.7,48.81,30.73
2014-05-18,26.11,30.55,3.58,39.47,32.29
2014-05-19,26.4,31.7,2.22,27.43,34.32
2014-05-20,26.24,32.66,2.44,26.68,35.84
2014-05-21,28.57,34.74,3.28,23.21,36.94
2014-05-22,27.98,35.83,5.8,22.4,37.42
2014-05-23,27.07,35.43,4.68,28.97,38.18
2014-05-24,25.93,36.45,3.3,24.9,39.07
2014-05-25,26.48,36.63,1.78,25.8,40.49
2014-05-26,27.18,37.04,3.13,18.87,40.28
2014-05-27,25.09,37.35,3.2,17.54,40.19
2014-05-28,26.63,38.34,4.97,16.09,40.43
2014-05-29,26.57,37.94,6.52,24.65,40.61
2014-05-30,26.08,37.15,5.03,32.81,40.47
2014-05-31,25.13,37.63,4.33,31.21,41.53
2014-06-01,28.19,36.91,4.24,25.22,40.32
2014-06-02,25.1,37.81,1.57,22.97,42.34
2014-06-03,26.28,38.25,2.88,22.2,41.99
2014-06-04,25.33,39.66,4.22,18.73,41.97
2014-06-05,25.44,39.33,3.13,16.68,42.73
2014-06-06,26.88,39.42,6.8,16.75,41.4
2014-06-07,26.68,39.01,5.9,18.29,41.54
2014-06-08,28.58,38.63,5.95,24.46,41.64
2014-06-09,27.52,38.68,5.45,21.89,41.89
2014-06-10,28.11,36.98,6.94,22.22,39.5
2014-06-11,26.97,36.27,7.39,28.41,38.85
2014-06-12,27.01,36.56,8.05,36.15,39.44
2014-06-13,27.06,36.1,7.86,38.24,39.05
2014-06-14,26.61,35.82,8.22,41.47,38.91
2014-06-15,27.37,36.46,6.87,40.3,39.82
2014-06-16,27.4,37.39,6.95,36.26,40.57
2014-06-17,26.73,37.69,8.02,34.42,40.53
2014-06-18,25.76,36.58,7.47,37.53,39.87
2014-06-19,26.76,37.24,5.78,34.71,40.8
2014-06-20,25.67,37.06,6.91,32.01,40.27
2014-06-21,24.35,37.14,7.82,34.84,39.89
2014-06-22,22.12,36.28,6.7,40.2,39.62
2014-06-23,22.39,35.02,5.36,43.89,38.17
2014-06-24,23.5,34.41,7.59,47.41,35.55
2014-06-25,24.05,35.07,8.27,44.98,37.48
2014-06-26,24.12,35.05,7.03,42.19,38.03
2014-06-27,24.74,35.89,6.53,38.64,39.23
2014-06-28,25.45,36.04,7.72,36.46,38.94
2014-06-29,23.95,35.06,9.14,40.03,37.85
2014-06-30,21.35,34.4,10.23,44.68,37.14
2014-07-01,20.67,34.48,8.33,44.75,37.52
2014-07-02,10.54,34.97,6.62,44.64,38.41
2014-07-03,20.07,34.79,6.21,43.42,38.03
2014-07-04,19.92,34.87,6.34,43.99,37.9
2014-07-05,20.87,35.23,5.43,40.21,38.77
2014-07-06,24.59,35.67,5.55,33.87,38.75
2014-07-07,25.81,36.04,6.22,34.29,39.08
2014-07-08,27.06,35.34,8.5,37.37,37.88
2014-07-09,26.94,35.51,7.39,35.01,38.23
2014-07-10,28.16,35.81,6.09,36.77,38.92
2014-07-11,27.13,36.45,5.66,37.21,39.66
2014-07-12,27.29,36.85,5.3,36.32,40.5
2014-07-13,26.14,37.22,4.86,35.35,40.88
2014-07-14,25.74,37.4,4.87,35.83,41.49
2014-07-15,24.29,38.16,4.93,31.03,41.17
2014-07-16,23.28,37.86,4.49,35.67,40.89
2014-07-17,17.67,34.61,3.65,47.23,37.29
2014-07-18,22.31,34.51,2.34,50.9,38.28
2014-07-19,24.1,34.78,6.28,48.77,37.38
2014-07-20,21.73,34.78,6.1,43.07,37.67
2014-07-21,23.87,35.12,5.94,38.9,38.03
2014-07-22,24.9,35.82,5.45,36.92,38.89
2014-07-23,23.25,37.63,2.41,33.25,42.13
2014-07-24,22.43,35.65,2.96,43.44,38.28
2014-07-25,17.25,35.02,3.18,49.84,38.96
2014-07-26,18.08,34.97,4.71,48.09,39.11
2014-07-27,22.06,35.36,4.52,48.23,38.62
2014-07-28,21.95,34.65,5.38,49.64,36.21
2014-07-29,17.37,32.11,4.9,63.67,33.15
2014-07-30,19.27,30.8,2.15,69.07,32.31
2014-07-31,23.15,32.97,1.9,57.72,35.28
2014-08-01,22.25,32.24,2.58,63.18,33.51
2014-08-02,18.95,32.29,2.88,61.33,34.37
2014-08-03,21.88,33.91,3.63,51.22,36.32
2014-08-04,25.42,34.54,5.87,46.49,37.07
2014-08-05,23.26,33.8,5.16,48.09,36.56
2014-08-06,20.89,33.9,4.97,48.36,36.77
2014-08-07,21.74,31.99,5.29,57.18,33.77
2014-08-08,20.59,32.4,5.1,57.51,34.99
2014-08-09,23.39,33.59,4.5,53.54,36.91
2014-08-10,24.03,34.18,4.33,49.79,37.32
2014-08-11,25.31,34.33,5.51,47.22,37.08
2014-08-12,25.27,34.05,6.2,47.9,37.0
2014-08-13,25.1,33.42,7.67,48.75,35.88
2014-08-14,22.99,33.71,7.87,48.25,36.1
2014-08-15,22.59,33.09,8.65,50.5,35.46
2014-08-16,14.92,32.36,6.11,51.26,35.15
2014-08-17,18.89,32.56,3.41,49.1,35.69
2014-08-18,22.29,33.86,2.67,43.62,37.89
2014-08-19,24.77,34.69,5.02,40.32,37.53
2014-08-20,25.91,34.19,5.57,38.03,36.79
2014-08-21,26.05,33.58,6.46,38.75,35.9
2014-08-22,26.4,33.47,5.41,41.34,36.01
2014-08-23,25.56,34.04,4.56,39.99,37.1
2014-08-24,21.96,34.13,4.32,42.88,37.2
2014-08-25,23.7,33.79,4.96,44.1,36.72
2014-08-26,25.22,33.4,5.16,45.54,36.51
2014-08-27,24.52,33.41,4.39,45.93,36.52
2014-08-28,17.49,33.16,2.47,45.18,36.81
2014-08-29,24.47,33.86,1.72,40.86,38.04
2014-08-30,22.22,35.14,2.67,34.79,38.67
2014-08-31,23.07,35.03,2.94,39.4,38.87
2014-09-01,19.68,33.21,3.85,50.36,35.41
2014-09-02,19.0,31.03,5.6,56.7,31.85
2014-09-03,13.99,30.46,4.19,65.19,31.44
2014-09-04,11.96,28.14,2.06,77.14,28.85
2014-09-05,22.38,31.74,3.97,53.93,33.42
2014-09-06,22.41,30.76,4.9,53.05,33.25
2014-09-07,23.16,31.6,2.36,47.84,35.08
2014-09-08,22.6,33.59,2.35,40.0,36.66
2014-09-09,22.51,34.09,2.43,39.77,36.76
2014-09-10,21.04,33.6,2.11,42.6,36.36
2014-09-11,20.07,31.62,2.5,54.81,34.02
2014-09-12,21.19,32.36,4.12,49.78,34.99
2014-09-13,22.47,32.15,4.24,50.42,34.89
2014-09-14,22.73,31.65,4.85,49.29,34.39
2014-09-15,22.65,31.55,4.85,48.79,34.13
2014-09-16,23.11,31.82,4.68,45.2,34.35
2014-09-17,23.38,31.74,5.5,43.15,33.65
2014-09-18,23.93,31.37,6.09,40.67,33.02
2014-09-19,23.63,31.33,6.26,38.64,32.81
2014-09-20,23.61,31.22,6.38,36.97,32.75
